id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts3078,s3078,movie,aaviri,ravi babu,"ravi babu, neha chauhan, sri muktha, bharani shankar, mukhtar khan, priya",india,2019-12-31,2019,tv-14,"horror movies, international movies, thrillers","after losing their first child in an accident, a couple moves to a palatial home, where their young daughter comes under the spell of an eerie spirit.",110,min
ts3079,s3079,movie,albert pinto ko gussa kyun aata hai?,soumitra ranade,"nandita das, manav kaul, saurabh shukla, kishore kadam, omkar das manikpuri, amarjeet amle, yusuf hussain, sushma bakshi",india,2019-12-31,2019,tv-ma,"dramas, independent movies, international movies","as the police investigate his disappearance, a young man heads to goa to carry out an act of vengeance fueled by years of pent-up anger toward society.",85,min
ts3080,s3080,tv show,arashi's diary -voyage-,,arashi,japan,2019-12-31,2019,tv-pg,"docuseries, international tv shows","twenty years after their debut, join the beloved members of arashi on a new journey as they showcase their lives, talents and gifts to the world.",1,season
ts3081,s3081,movie,benchwarmers 2: breaking balls,jon rosenbaum,"chris klein, jon lovitz, chelsey reist, lochlyn munro, liam hughes, jill morrison, zak santiago, garfield wilson, jonathan silverman",united states,2019-12-31,2019,pg-13,"comedies, sports movies",a rookie lawyer with an emasculating past in baseball can break into the legal world only if he manages a law firm's ragtag company softball team.,90,min
ts3082,s3082,movie,how high 2,bruce leddy,"lil yachty, d.c. young fly, alyssa goss, deray davis, mary lynn rajskub, blac youngsta, lil baby, nene leakes, mike epps, al shearer",united states,2019-12-31,2019,tv-ma,comedies,"when a pair of friends uncover a weed bible, their magical stash gets stolen, sending them on a pot-fueled quest through atlanta to find it.",89,min
ts3083,s3083,tv show,occupied,,"henrik mestad, ane dahl torp, ingeborga dapkunaite, eldar skar, ragnhild gudbrandsen, kristin braut-solheim","norway, sweden",2019-12-31,2019,tv-ma,"international tv shows, tv dramas, tv thrillers","in the near future, russia initiates a ""silk glove"" invasion of norway to restart oil production, but soon uncertainty, chaos and danger erupt.",3,seasons
ts3084,s3084,tv show,pucca: love recipe,,"jeonghwa yang, yongwoo shin, doug erholtz, melissa fahn, karen strassman, kirk thornton, spike spencer",,2019-12-31,2018,tv-y7,"kids' tv, korean tv shows","faced with a threat to the survival of her family restaurant, as well as a rival for garu's heart, pucca fights for all that she loves.",1,season
ts3085,s3085,tv show,rainbow ruby,,"alyssya swales, shannon chan-kent, brian drummond, olivia charles, kate higgins, johnny yong bosch","south korea, canada, united states, china",2019-12-31,2016,tv-y,kids' tv,"ruby makes magical journeys with her teddy bear choco to rainbow village, where her toys come to life – and where there's always a problem to solve!",1,season
ts3086,s3086,tv show,robot trains,,"bill rogers, carrie savage, ken spassione, angela mulligan, mark szabo, daniel j. edwards, mike pollock, anthony salerno",south korea,2019-12-31,2018,tv-y7,"kids' tv, korean tv shows","keeping peace and safety in train world is no easy task, but for five trains with the power to transform into robots, every crisis is an adventure!",2,seasons
ts3087,s3087,tv show,the degenerates,,"big jay oakerson, brad williams, yamaneika saunders, liza  treyger, joey diaz, christina pazsitzky",,2019-12-31,2019,tv-ma,"stand-up comedy & talk shows, tv comedies",six stand-ups explore the coarse and salacious side of comedy in this series of half-hour specials. for mature audiences.,2,seasons
ts3088,s3088,tv show,yanxi palace: princess adventures,,"wang herun, wang yizhe, wang yuwei, xu xiaonuo, wu jinyan, nie yuan",china,2019-12-31,2019,tv-14,"international tv shows, tv dramas",a determined qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.,1,season
ts3089,s3089,tv show,the disastrous life of saiki k.: reawakened,,"hiroshi kamiya, daisuke ono, nobunaga shimazaki, satoshi hino, natsuki hanae, ai kayano, yukari tamura, maaya uchida, yoshimasa hosoya, masaya matsukaze, tomoaki maeno, kenji nojima, mitsuo iwata, rikako aikawa, yuki kaji, eri kitamura, m・a・o, kensho ono, kohsuke toriumi, nao toyama",japan,2019-12-30,2019,tv-14,"anime series, international tv shows","kusuo and his gaggle of self-proclaimed friends are back for more psychic mishaps. if he didn't have enough problems before, he's got even more now.",1,season
ts3090,s3090,movie,hot gimmick: girl meets boy,yuki yamato,"miona hori, hiroya shimizu, shotaro mamiya, mizuki itagaki, hiyori sakurada, kaisei kamimura, ai yoshikawa, ryohei shima, asuka kurosawa, kazuya takahashi, takashi sorimachi, riho yoshioka",japan,2019-12-28,2019,tv-ma,"dramas, international movies","a quiet teen's life is shaken up when she's forced to be her arrogant neighbor's slave. he loves her, but they both have a lot to learn about trust.",120,min
ts3091,s3091,movie,blitz patrollie,andrew wessels,"joey rasdien, david kau, david kibuuka, chris forrest, santhiran moonsamy, quentin krog, kaseran pillay, mabutho sithole, mel miller, kagiso lediga, craig urbani",south africa,2019-12-27,2013,tv-ma,"action & adventure, comedies, international movies","caught between family pressures and small-time crime-fighting, a pair of bumbling cops tries to bust a massive drug deal and go down in history.",102,min
ts3092,s3092,movie,"el pepe, a supreme life",emir kusturica,"josé mujica, emir kusturica","argentina, uruguay, serbia",2019-12-27,2018,tv-14,"documentaries, international movies","in this intimate documentary, former uruguayan president josé ""pepe"" mujica talks about lessons he learned while in prison, his ideals and the future.",73,min
ts3093,s3093,tv show,kevin hart: don’t f**k this up,,,united states,2019-12-27,2019,tv-ma,docuseries,"amid turmoil in his career and marriage, comedian and film star kevin hart opens up about his personal breakthroughs as he navigates crises and fame.",1,season
ts3094,s3094,movie,the vendor,odunlade adekola,"odunlade adekola, jide kosoko, adunni ade, eniola ajao, ireti osayemi, kayode olaseinde, tunde bernard, bolaji amusan",,2019-12-27,2018,tv-ma,"comedies, international movies",a newspaper seller bemoans his lack of success but is undermined by his own laziness when he gets a better job as a driver and finds his rich father.,103,min
ts3095,s3095,movie,the app,elisa fuksas,"vincenzo crea, jessica cressy, greta scarano, maya sansa, abel ferrara, anita kravos",italy,2019-12-26,2019,tv-ma,"dramas, independent movies, international movies","while in rome to shoot his first movie, actor and industrial heir nick becomes obsessed with a dating app that sends him into a self-destructive spiral.",79,min
ts3096,s3096,tv show,the bonfire of destiny,,"audrey fleurot, julie de bona, camille lou, gilbert melki, josiane balasko, antoine duléry, florence pernel, théo fernandez, victor meutelet, françois-david cardonnel, stéphane guillon, aurélien wiik, gilles cohen",france,2019-12-26,2019,tv-ma,"international tv shows, tv dramas","after a devastating fire in 1897 paris, three women find their lives upended by betrayals, deceptions and romantic turmoil. inspired by real events.",1,season
ts3097,s3097,tv show,you,lee toland krieger,"penn badgley, elizabeth lail, shay mitchell, john stamos, luca padovan, zach cherry",united states,2019-12-26,2019,tv-ma,"crime tv shows, romantic tv shows, tv dramas","obsessed with an aspiring writer, a charming bookstore manager goes to extreme measures to insert himself into her life.",2,seasons
ts3098,s3098,movie,doom: annihilation,tony giglio,"amy manson, dominic mafham, luke allen-gale, james weber brown, clayton adams, nina bergman, amer chadha-patel, gavin brocker, chidi ajufo, hari dhillon, katrina nare",united states,2019-12-25,2019,r,"action & adventure, horror movies, sci-fi & fantasy","when a swarm of soul-stealing demons invades a martian moon, a group of elite space marines must obliterate the beasts to save earth.",97,min
ts3099,s3099,movie,fireworks,"akiyuki shinbo, nobuyuki takeuchi","yuki kaji, nobuo tobita, michiko neya, mitsuru miyamoto, fumihiko tachiki, shintaro asanuma, takahiro sakurai, kana hanazawa, toshiyuki toyonaga, suzu hirose, shinichiro miki, mamoru miyano, takako matsu, masaki suda",japan,2019-12-25,2017,tv-pg,"anime features, romantic movies","middle schooler nazuna desperately wants to run away with her classmate norimichi, who somehow turns back time on this fateful summer's day.",91,min
ts3100,s3100,movie,grand-daddy day care,ron oliver,"danny trejo, reno wilson, margaret avery, barry bostwick, julia duffy, anthony gonzalez, linda gray, james hong, hal linden, alec mapa",united states,2019-12-25,2019,pg-13,"children & family movies, comedies",a frustrated novelist with money problems opens an unsanctioned senior center at his house to make quick cash and occupy his cumbersome father-in-law.,96,min
ts3101,s3101,movie,jarhead: law of return,don michael paul,"amaury nolasco, devon sawa, robert patrick, jeff pierre, ben cross, amos tamam, yael eitan, tsahi halevi","israel, united states",2019-12-25,2019,r,"action & adventure, dramas","when a u.s. senator’s son is held captive by hezbollah militiamen, a group of highly trained soldiers ventures into enemy territory to bring him home.",103,min
ts3102,s3102,movie,mfkz,"shojiro nishimi, guillaume renard","kenn michael, vince staples, dino andrade, michael chiklis, giancarlo esposito, jorge gutierrez, dascha polanco, rza, danny trejo, antonio alvarez","france, japan",2019-12-25,2017,r,"action & adventure, comedies, international movies",mysterious goons chase teenage slacker angelino through chaotic dark meat city as he uncovers secret powers that could be the key to saving the world.,95,min
ts3103,s3103,movie,sweetheart,j.d. dillard,"kiersey clemons, emory cohen, hanna mangan lawrence, andrew crawford, benedict samuel",united states,2019-12-25,2019,pg-13,"horror movies, sci-fi & fantasy, thrillers",a woman shipwrecked on a remote island discovers she’s not alone and begins a fight for survival against a deadly presence that emerges each night.,83,min
ts3104,s3104,tv show,carole & tuesday,,"miyuri shimabukuro, kana ichinose, akio otsuka, miyu irino, sumire uesaka, hiroshi kamiya, mamoru miyano, kenyu horiuchi, tomoko miyadera, takahiro sakurai, maaya sakamoto, hiroki yasumoto",japan,2019-12-24,2019,tv-ma,"anime series, international tv shows, teen tv shows","part-timer carole meets rich girl tuesday, and each realizes they've found the musical partner they need. together, they just might make it.",2,seasons
ts3105,s3105,movie,como caído del cielo,pepe bojórquez,"omar chaparro, ana claudia talancón, stephanie cayo, yare santana, angélica maría, manuel 'flaco' ibáñez, laura de ita",mexico,2019-12-24,2019,tv-14,"comedies, international movies, music & musicals","to earn his place in heaven, legendary mexican actor-singer pedro infante is sent back to earth in an impersonator's body to mend his womanizing ways.",117,min
ts3106,s3106,movie,john mulaney & the sack lunch bunch,rhys thomas,"john mulaney, alexander bello, tyler bourke, ava briglia, cordelia comando, camille de la cruz, oriah elgrabli, jake ryan flynn, orson hong, isabella iannelli, jacob laval, suri marrero, zell steele morrow, jonah mussolino, lexi perkel, linder sutton",united states,2019-12-24,2019,tv-pg,"children & family movies, comedies","john mulaney and his kid pals tackle existential topics for all ages with catchy songs, comedy sketches and special guests in a nostalgic variety special.",70,min
ts3107,s3107,tv show,lost in space,,"molly parker, toby stephens, max jenkins, taylor russell, mina sundwall, parker posey, ignacio serricchio",united states,2019-12-24,2019,tv-pg,"tv action & adventure, tv dramas, tv sci-fi & fantasy","after crash-landing on an alien planet, the robinson family fights against all odds to survive and escape. but they're surrounded by hidden dangers.",2,seasons
ts3108,s3108,movie,jacob's ladder,david m. rosenthal,"michael ealy, jesse williams, nicole beharie, guy burnet, joseph sikora, karla souza, ritchie coster, jon eyez",united states,2019-12-22,2019,r,thrillers,"after being reunited with a brother he thought was killed in combat, a former army medic begins to experience violent, paranoid visions.",90,min
ts3109,s3109,tv show,private practice,,"kate walsh, tim daly, audra mcdonald, paul adelstein, taye diggs, amy brenneman, kadee strickland, chris lowell, brian benben",united states,2019-12-22,2012,tv-14,"tv comedies, tv dramas","at oceanside wellness center, dr. addison montgomery deals with competing personalities in the new world of holistic medicine.",6,seasons
ts3110,s3110,movie,back of the net,louise alston,"sofia wylie, tiarnie coupland, trae robin, gemma chua-tran, ashleigh ross, yasmin honeychurch, raj labade, christopher kirby, melissa bonne, kate box",australia,2019-12-21,2019,tv-y,"children & family movies, sports movies",an american science geek ready to spend a summer at sea accidentally ends up at an australian soccer academy and is forced to kick it with the locals.,86,min
ts3111,s3111,movie,lost in london,sunkanmi adebayo,"ime bishop umoh, alexx ekubo, stanley chibunna, ella betts, adi lev, kemi olofinmakin",nigeria,2019-12-21,2017,tv-pg,"comedies, international movies","nigerian students okon and bona experience culture shock – several shocks, really – after being selected for an exchange program in london.",86,min
ts3112,s3112,tv show,agent,,"khumbulani kay sibiya, sisanda henna, tarynn wyngaard, anthony oseyemi, virgile bramly, manie malone, yannick konnan, vinaya sungkur, michaella russell, thabo malema","mauritius, south africa",2019-12-20,2019,tv-ma,"international tv shows, tv dramas","a former footballer tries to make it as a player agent in the world of african soccer, but a secret from his past threatens to destroy everything.",1,season
ts3113,s3113,movie,being mrs elliot,omoni oboli,"omoni oboli, majid michel, ayo makun, uru eke, ime bishop umoh, lepacious bose, seun akindele, sylvia oluchy, chika chukwu",nigeria,2019-12-20,2014,tv-14,"dramas, international movies, romantic movies","when a scorned wife from the city shares a cab with a troubled villager, a fiery accident forces them to live out each other's lives.",113,min
ts3114,s3114,movie,falz experience,falz,"falz, adunni ade, bisola aiyeola, frank donga",,2019-12-20,2018,tv-ma,"international movies, music & musicals","playing multiple characters, from lawyer to preacher, nigerian artist falz combines cinema with a concert after his successful 2017 end-of-year show.",82,min
ts3115,s3115,movie,iyore,frank rajah arase,"rita dominic, joseph benjamin, okawa shaznay, paul obazele, yemi blaq, bukky wright",nigeria,2019-12-20,2015,tv-pg,"dramas, international movies, romantic movies",a tragic romance unfolds during a teacher's lessons on the benin empire after they begin to mirror her love life when her childhood love reappears.,141,min
ts3116,s3116,movie,the first lady,omoni oboli,"omoni oboli, alexx ekubo, chinedu ikedieze, joseph benjamin, yvonne jegede, anthony monjaro, taiwo familoni, jude chukwuka, emilyn johnson-ekpo, udoka oyeka",,2019-12-20,2015,tv-ma,"dramas, international movies","dreaming of a better life, an imperiled prostitute crosses paths with a wealthy company heir who’s been transformed into a child by his evil uncle.",107,min
ts3117,s3117,movie,the two popes,fernando meirelles,"anthony hopkins, jonathan pryce, juan minujín","united kingdom, italy",2019-12-20,2019,pg-13,dramas,"at a key turning point for the catholic church, pope benedict xvi forms a surprising friendship with the future pope francis. inspired by true events.",126,min
ts3118,s3118,tv show,the witcher,,"henry cavill, anya chalotra, freya allan, jodhi may, myanna buring, joey batey, eamon farren, mimi ndiweni, björn hlynur haraldsson, adam levy, lars mikkelsen, royce pierreson, wilson radjou-pujalte, anna shaffer","united states, poland",2019-12-20,2019,tv-ma,"international tv shows, tv action & adventure, tv dramas","geralt of rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.",1,season
ts3119,s3119,movie,after the raid,rodrigo reyes,,"united states, mexico",2019-12-19,2019,tv-pg,"documentaries, international movies",a large immigration raid in a small town leaves emotional fallout and hard questions for its churchgoers about what it means to love thy neighbor.,25,min
ts3120,s3120,tv show,twice upon a time,,"gaspard ulliel, freya mavor",france,2019-12-19,2019,tv-ma,"international tv shows, romantic tv shows, tv dramas","months after a crushing breakup, a man receives a mysterious package that opens a portal to the past – and gives him a chance to win back his ex.",1,season
ts3121,s3121,tv show,ultraviolet,,"marta nieradkiewicz, sebastian fabijański, agata kulesza, bartłomiej topa, magdalena czerwińska, michał żurawski, marek kalita, paulina chapko, karolina chapko, viet anh do",poland,2019-12-19,2019,tv-ma,"crime tv shows, international tv shows, tv dramas",an online community of amateur sleuths use technology to solve crimes – and make quirky friends – in their quest for justice.,2,seasons
ts3122,s3122,tv show,don't f**k with cats: hunting an internet killer,mark lewis,,"united kingdom, united states",2019-12-18,2019,tv-ma,"crime tv shows, docuseries",a twisted criminal's gruesome videos drive a group of amateur online sleuths to launch a risky manhunt that pulls them into a dark underworld.,1,season
ts3123,s3123,tv show,soundtrack,,"paul james, callie hernandez, marianne jean-baptiste, jenna dewan, jahmil french, megan ferguson, madeleine stowe, campbell scott, isaiah givens",united states,2019-12-18,2019,tv-ma,"romantic tv shows, tv dramas","love, loss and transformative luck intersect in this musical drama about two struggling artists experiencing life at full volume in los angeles.",1,season
ts3124,s3124,movie,ronny chieng: asian comedian destroys america!,sebastian dinatale,ronny chieng,united states,2019-12-17,2019,tv-ma,stand-up comedy,"ronny chieng (""the daily show,"" ""crazy rich asians"") takes center stage in this stand-up special and riffs on modern american life and more.",63,min
ts3125,s3125,movie,"sincerely yours, dhaka","nuhash humayun, syed ahmed shawki, rahat rahman, robiul alam robi, golam kibria farooki, mir mukarram hossain, tanvir ahsan, mahmudul islam, abdullah al noor, krishnendu chattopadhyay, syed saleh ahmed sobhan","mostafizur noor imran, orchita sporshia, allen shubhro, shamol mawla, sarder saniat hossain, manoj kumar pramanik, trapa majumder, intekhab dinar, iresh zaker, lutfur rahman george",bangladesh,2019-12-16,2018,tv-ma,"comedies, dramas, independent movies",eleven emerging bangladeshi filmmakers present a collection of gritty shorts centered on the capital city and the people living in its margins.,136,min
ts3126,s3126,movie,the danish girl,tom hooper,"eddie redmayne, alicia vikander, ben whishaw, sebastian koch, amber heard, matthias schoenaerts, pip torrens, nicholas woodeson, emerald fennell, adrian schiller","united kingdom, united states, germany, denmark, belgium, japan",2019-12-16,2015,r,"dramas, independent movies, international movies","in 1920s denmark, married artists embark on a journey of unconditional love when the husband announces his intentions to live life as a woman.",120,min
ts3127,s3127,movie,bangistan,karan anshuman,"riteish deshmukh, pulkit samrat, kumud mishra, chandan roy sanyal, arya babbar, shivkumar subramaniam, tom alter, jacqueline fernandez",india,2019-12-15,2015,tv-14,"comedies, dramas, international movies","sent on the same deadly international mission by their rival religious factions, two men's madcap antics along the way take them hilariously off course.",134,min
ts3128,s3128,tv show,cinderella and the four knights,,"jung il-woo, ahn jae-hyeon, park so-dam, lee jung-shin, kim yong-geon, choi min, son na-eun",south korea,2019-12-15,2016,tv-pg,"international tv shows, korean tv shows, romantic tv shows","catching the eye of a wealthy gentleman, spunky ha-won gets hired to live with his three immature grandsons so she can whip them into shape.",1,season
ts3129,s3129,tv show,cocomong,,"jung sun-hye, yang jeong-hwa, kim jang, ryoo jeom-hee, hong bum-ki, shin yong-woo",united states,2019-12-15,2015,tv-y,"kids' tv, korean tv shows","what's in your fridge? in sunny refrigerator land, everyday ingredients transform into animal friends who love a good adventure.",2,seasons
ts3130,s3130,tv show,crash landing on you,,"hyun bin, son ye-jin, seo ji-hye, kim jung-hyun, oh man-seok, kim young-min, kim jung-nan, kim sun-young, hwangwoo seul-hye",south korea,2019-12-15,2019,tv-14,"international tv shows, korean tv shows, romantic tv shows","a paragliding mishap drops a south korean heiress in north korea – and into the life of an army officer, who decides he will help her hide.",1,season
ts3131,s3131,tv show,"crazy, lovely, cool",obi emelonye,"enyinna nwigwe, adesua etomi, uru eke, zynnell zuh, obi okolie, anthony monjaro, emmanuel emelu, chinonye chidolue, lorenzo menakaya, king bawa",nigeria,2019-12-15,2018,tv-ma,"international tv shows, tv dramas","for a group of charismatic undergraduates, the jolting revelations from a campus blog turn surviving university life into a serious matter.",1,season
ts3132,s3132,movie,dil chahta hai,farhan akhtar,"aamir khan, saif ali khan, akshaye khanna, preity zinta, sonali kulkarni, dimple kapadia, ayub khan, rajat kapoor, suhasini mulay, ahmed khan",india,2019-12-15,2001,tv-14,"comedies, dramas, international movies","inseparable childhood friends akash, sameer and siddharth are just out of college. nothing comes between them – until they each fall in love.",185,min
ts3133,s3133,movie,dil dhadakne do,zoya akhtar,"anil kapoor, priyanka chopra, ranveer singh, anushka sharma, farhan akhtar, shefali shah, rahul bose, parmeet sethi, vikrant massey, zarina wahab, aamir khan",india,2019-12-15,2015,tv-ma,"comedies, dramas, international movies","while hosting a shipboard holiday for relatives and friends, a wealthy but dysfunctional family must face the ugly truths under their flawless facade.",174,min
ts3134,s3134,movie,don,farhan akhtar,"shah rukh khan, priyanka chopra, arjun rampal, isha koppikar, kareena kapoor, boman irani, om puri, pavan malhotra",india,2019-12-15,2006,tv-14,"action & adventure, international movies","a ruthless crime boss and drug lord is nabbed and held captive by the authorities, who send his naïve look-alike to infiltrate the man's gang.",169,min
ts3135,s3135,movie,don 2,farhan akhtar,"shah rukh khan, priyanka chopra, boman irani, lara dutta, kunal kapoor, om puri, alyy khan, nawab shah","india, germany",2019-12-15,2011,tv-14,"action & adventure, international movies, music & musicals","with asia under his complete control, criminal mastermind don turns to europe, battling the mob bosses of each nation along the way.",148,min
ts3136,s3136,movie,fukrey,mrighdeep singh lamba,"pulkit samrat, manjot singh, ali fazal, varun sharma, richa chadda, priya anand, vishakha singh, pankaj tripathi",india,2019-12-15,2013,tv-14,"action & adventure, comedies, dramas",four young male friends tackle the challenges and unexpected catastrophes of growing up clueless in this music-packed bollywood teen drama.,135,min
ts3137,s3137,movie,game,abhinay deo,"abhishek bachchan, kangana ranaut, anupam kher, boman irani, jimmy shergill, shahana goswami, gauhar khan, sarah-jane dias",india,2019-12-15,2011,tv-14,"international movies, thrillers","a tycoon accuses three strangers of killing his daughter but mysteriously dies before he can expose them, sparking a tangled hunt for the real culprit.",135,min
ts3138,s3138,tv show,girls und panzer,tsutomu mizushima,"mai fuchigami, ai kayano, mami ozaki, ikumi nakagami, yuka iguchi, misato fukuen, mikako takahashi, kana ueda",japan,2019-12-15,2012,tv-pg,"anime series, international tv shows",miho nishizumi tries to escape her family's tradition of tankery by enrolling at a new high school. instead she gets back into the sport with friends.,1,season
ts3139,s3139,movie,holy expectations,fernando ayllón,"adriana botina, fernando ramos, isabella sierra, joavany álvarez, christian lópez, omar murillo, nelson polanía, carlos barbosa, josé manuel ospina, aída morales",,2019-12-15,2019,tv-14,"children & family movies, comedies, international movies","with a short life expectancy, a young girl uses faith and her vivid imagination to navigate adversity and create a story that impacts all around her.",89,min
ts3140,s3140,movie,honeymoon travels pvt. ltd.,reema kagti,"shabana azmi, boman irani, abhay deol, minissha lamba, kay kay menon, raima sen, sandhya mridul, vikram chatwal, ameesha patel, karan khanna, diya mirza, ranvir shorey",india,2019-12-15,2007,tv-14,"comedies, dramas, international movies",this offbeat comedy-drama follows six quirky newlywed couples as they set off on a bus from mumbai to goa on their honeymoons.,119,min
ts3141,s3141,movie,isoken,jadesola osiberu,"dakore akande, joseph benjamin, marc rhys, funke akindele, lydia forson, damilola adegbite, tina mba, patrick doyle",nigeria,2019-12-15,2017,tv-14,"comedies, international movies, romantic movies","single at 34, isoken is maneuvered by her mother toward a relationship with a black entrepreneur but finds herself drawn to a white photojournalist.",98,min
ts3142,s3142,movie,karthik calling karthik,vijay lalwani,"farhan akhtar, deepika padukone, ram kapoor, vivan bhatena, vipin sharma, yatin karyekar, shefali shah",india,2019-12-15,2010,tv-14,"dramas, international movies, thrillers","unlucky in love and bullied at work, an office drone is resigned to his dead-end life until it’s transformed by mysterious calls from … himself.",135,min
ts3143,s3143,movie,lakshya,farhan akhtar,"amitabh bachchan, hrithik roshan, preity zinta, om puri, sharad kapoor, rajendranath zutshi, sushant singh, prashant chainani, shakeel khan, ranvir shorey",india,2019-12-15,2004,tv-pg,"action & adventure, dramas, international movies","after dropping out of the army, a spoiled teenager reenlists and proves his mettle by becoming an officer just as war breaks out.",185,min
ts3144,s3144,movie,luck by chance,zoya akhtar,"farhan akhtar, konkona sen sharma, rishi kapoor, dimple kapadia, isha sharvani, sanjay kapoor, juhi chawla, hrithik roshan, alyy khan, sheeba chaddha",india,2019-12-15,2009,tv-14,"dramas, international movies, romantic movies","when vikram gets tapped to play the male lead in a bollywood film, he can't believe his luck. but it may ruin his relationship with his girlfriend.",156,min
ts3145,s3145,movie,potato potahto,shirley frimpong-manso,"o.c. ukeje, joselyn dumas, joke silva, blossom chukwujekwu, kemi lala akindoju, chris attoh, nikki samonas, adjetey anang, victoria micheals",ghana,2019-12-15,2017,tv-ma,"comedies, dramas, international movies",a divorced couple decides to continue sharing a home but their already-delicate cohabiting scheme unravels when they begin dating other people.,104,min
ts3146,s3146,movie,rock on!!,abhishek kapoor,"farhan akhtar, arjun rampal, purab kohli, luke kenny, prachi desai, shahana goswami, koel purie",india,2019-12-15,2008,tv-14,"dramas, international movies, music & musicals","four friends hoped that their rock band would be a hit. after breaking up, the band members reunite and take another shot at fulfilling their dream.",139,min
ts3147,s3147,tv show,scooby-doo!: mystery incorporated,,"frank welker, mindy cohn, grey delisle, matthew lillard, patrick warburton, gary cole, frances conroy, vivica a. fox",united states,2019-12-15,2012,tv-y7,"kids' tv, tv comedies","in this animated update of the cartoon classic, scooby-doo, shaggy and their pals solve spooky mysteries in a hamlet bedeviled by supernatural bedlam.",2,seasons
ts3148,s3148,movie,talaash,reema kagti,"aamir khan, rani mukerji, kareena kapoor, nawazuddin siddiqui, shernaz patel, sheeba chaddha",india,2019-12-15,2012,tv-14,"dramas, international movies, thrillers","set in the jumbled landscape of mumbai, this mystery drama centers on a police inspector who's trying to cope with the collapse of his marriage.",140,min
ts3149,s3149,tv show,what's new scooby-doo?,,"frank welker, casey kasem, mindy cohn, grey delisle",united states,2019-12-15,2005,tv-y7,"kids' tv, tv comedies",scooby-doo and the gang enter the 21st century with this updated edition of the original series with more ghoulish mysteries to solve.,3,seasons
ts3150,s3150,movie,zindagi na milegi dobara,zoya akhtar,"hrithik roshan, abhay deol, farhan akhtar, katrina kaif, kalki koechlin, deepti naval, naseeruddin shah, ariadna cabrol",india,2019-12-15,2011,tv-14,"comedies, dramas, international movies",three friends on an adventurous road trip/bachelor party in spain learn some lessons about themselves and each other that will change them forever.,154,min
ts3151,s3151,movie,6 underground,michael bay,"ryan reynolds, mélanie laurent, corey hawkins, dave franco, adria arjona, manuel garcia-rulfo, ben hardy, lior raz, payman maadi, yuri kolokolnikov, kim kold",united states,2019-12-13,2019,r,"action & adventure, dramas","after faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",129,min
ts3152,s3152,movie,a trip to jamaica,robert o. peters,"ayo makun, funke akindele, nse ikpe-etim, dan davies, paul campbell, chris attoh, rebecca silvera, eric roberts, joe diaz, alex moore",nigeria,2019-12-13,2016,tv-ma,"comedies, international movies",a newly engaged couple's romantic vacation in jamaica turns into a mischievous adventure that tests their union in wild and unexpected ways.,99,min
ts3153,s3153,movie,my wife and i,bunmi ajakaiye,"ramsey nouah, omoni oboli, dorcas shola fapson, sambasa nzeribe, jemima osunde, dozie onyiriuka, rotimi adelagan, seyilaw",south africa,2019-12-13,2017,tv-ma,"comedies, international movies, romantic movies","when a couple leaning toward divorce meets with a pastor for counseling, an unexpected development shakes up their marriage.",100,min
ts3154,s3154,movie,okafor's law,omoni oboli,,nigeria,2019-12-13,2016,tv-14,"comedies, international movies, romantic movies",an unapologetic lothario sets out to seduce three ex-flames – but gets an unexpected education in love along the way.,110,min
ts3155,s3155,movie,seven and a half dates,biodun stephen,"mercy johnson, jim iyke, toyin abraham, sola sobowale, akin lewis, bayray mcnwizu, roxy antak, frank donga, ken erics, fathia balogun",,2019-12-13,2018,tv-14,"dramas, international movies, romantic movies","engrossed in her career, a young woman reluctantly yields to her father's plan to set her up on 10 dates to find a suitable husband.",107,min
ts3156,s3156,movie,the 9th precinct,ding-lin wang,"roy chiu, chia-chia peng, wen chen-ling, eugenie liu, yeo yann yann",taiwan,2019-12-13,2019,tv-ma,"international movies, thrillers",an idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.,95,min
ts3157,s3157,movie,zero hour,robert o. peters,"richard mofe-damijo, alex ekubo, ali nuhu, rahama sadau, eucharia anunobi, ene oloja, halima yusuf, ayo ayoola ayolola",,2019-12-13,2018,tv-ma,"international movies, thrillers","after his father passes, the heir to a retail empire returns to take over the family business but faces a controversy involving laundering and murder.",89,min
ts3158,s3158,movie,jack whitehall: christmas with my father,richard van't riet,"jack whitehall, michael whitehall, hugh bonneville, graham norton, layton williams, andrew lloyd webber, tim rice, tan france, antoni porowski, jonathan van ness",united kingdom,2019-12-12,2019,tv-ma,stand-up comedy,"jack whitehall invites his notoriously stuffy father onstage in london's west end for a christmas comedy extravaganza, complete with celebrity guests.",65,min
ts3159,s3159,movie,the sky is pink,shonali bose,"rohit saraf, zaira wasim, farhan akhtar, priyanka chopra","india, united kingdom, canada, united states",2019-12-11,2019,tv-ma,"dramas, international movies","after succumbing to her terminal illness, a teenager posthumously narrates her parents’ tenacious relationship in this drama based on a true story.",143,min
