id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts1646,s1646,movie,i still believe,,,united states,2020-05-26,2020,pg,"drama, music, romance",from the makers of i can only imagine comes the true life story of christian music mega star jeremy camp. his remarkable journey of love and loss proves there is always hope in the midst of tragedy and that faith tested is the only faith worth sharing.,116,min
ts1647,s1647,tv show,the titan games,,,united states,2020-05-26,2019,tv-pg,"family, health & wellness, reality","inspired by dwayne johnson's desire to motivate audiences, this competition offers everyday people the chance to step inside the titan arena and compete in incredible head-to-head battles designed to test their minds, bodies and hearts.",1,season
ts1648,s1648,movie,this mountain life,,,"canada, united states",2020-05-26,2019,78 min,"adventure, documentaries",martina and her 60-year-old mother embark on a 6-month ski trek through the treacherous coast mountains of bc. their adventure is interspersed with five beautifully crafted portraits of high-altitude human endurance and passion.,,
ts1649,s1649,movie,the tracker,,,"italy, united states",2020-05-25,2019,r,"action, adventure, horror","a mysterious stranger travels to a remote village where, 15 years earlier, his wife and daughter were kidnapped.",87,min
ts1650,s1650,movie,ufc 249,,,,2020-05-25,2020,g,sports,"ufc 249 prelims on espn and main event on espn+ ppv. greg hardy vs. yorgan de castro, heavyweight bout; jeremy stephens vs. calvin kattar, featherweight bout; francis ngannou vs. jairzinho rozenstruik, heavyweight bout; henry cejudo vs. dominich cruz, bantamweight title bout; tony ferguson vs. justin gaethje, interim lightweight title bout. from jacksonville, fla.",,
ts1651,s1651,movie,drag kids,,,canada,2020-05-24,2019,78 min,documentaries,"four preteen drag queens come together for the biggest performance of their young lives. as they prepare for the big show, they struggle to claim a place of their own on the fringes of a fringe culture.",,
ts1652,s1652,movie,aka jane roe,,,,2020-05-23,2020,tv-ma,"documentaries, history","norma mccorvey, a.k.a. “jane roe,"" reveals the truth behind her story in america’s abortion debate.",,
ts1653,s1653,tv show,killer in plain sight,,,,2020-05-22,2018,tv-14,"crime, documentaries, drama","disturbing cases featuring culprits who hide in plain sight, giving interviews, posting on social media and showing their faces while having blood on their hands the whole time.",2,seasons
ts1654,s1654,movie,premature,,,united states,2020-05-22,2019,r,"black stories, drama, romance",a young woman finds herself on the precipice of adulthood as she navigates her way through the highs and lows of a life-changing summer romance in harlem.,90,min
ts1655,s1655,movie,rocketman,,,"united kingdom, united states, canada",2020-05-22,2019,r,"drama, lgbtq+, music","the story of elton john's life, from his years as a prodigy at the royal academy of music through his influential and enduring musical partnership with bernie taupin.",121,min
ts1656,s1656,movie,the painter and the thief,,,norway,2020-05-22,2020,107 min,"documentaries, international","desperate for answers about the theft of her 2 paintings, a czech artist befriends the criminal who stole them. after inviting her thief to sit for a portrait, they form an relationship and bond that will forever link these lonely souls.",,
ts1657,s1657,movie,top end wedding,,,australia,2020-05-22,2019,102 min,"comedy, romance","lauren and ned are engaged, they are in love, and they have just ten days to find lauren's mother who has gone awol somewhere in the remote far north of australia, reunite her parents and pull off their dream wedding.",,
ts1658,s1658,tv show,k.c. undercover,,,united states,2020-05-21,2015,tv-y7,"black stories, comedy, family","high school student k.c. cooper goes undercover as the government's newest secret agent! with her spy family by her side, her wits, and arsenal of gadgets, she's ready for any covert operation, or homework assignment. join k.c. as she learns that growing up in a family of spies means sharing every mission.",3,seasons
ts1659,s1659,movie,red dog,,,"united states, costa rica",2020-05-21,2019,102 min,documentaries,"hit songwriter luke dick spent his childhood in the rowdiest strip club in okc, the red dog. 30 years later, he began questioning his former stripper mom about his childhood- and she turned out more hilariously frank than he ever imagined.",,
ts1660,s1660,movie,2nd date sex,,,,2020-05-20,2019,g,"comedy, romance",how bad can a second date get? laura and ryan are about to find out.,81,min
ts1661,s1661,movie,above the shadows,,,united states,2020-05-20,2019,111 min,"drama, science fiction","a supernatural tale starring olivia thirlby, alan ritchson, jim gaffigan, maria dizzia, tito ortiz, david johansen, and megan fox following an invisible woman who must find her way back with the help of the one man who can see her.",,
ts1662,s1662,movie,already tomorrow in hong kong,,,"united states, hong kong",2020-05-20,2015,78 min,"comedy, romance","ruby and josh spent an unforgettable night together in hong kong a year ago, and now their brief encounter is about to get a second chance. this charming walk and talk romance takes full advantage of the magical landscape that is hong kong at night.",,
ts1663,s1663,movie,autonomy,,,united states,2020-05-20,2019,80 min,documentaries,"acclaimed author, malcolm gladwell, leads this feature documentary about the emerging technology of self-driving vehicles and the big questions they raise: what is control and who do we become as we relinquish it to machines?",,
ts1664,s1664,movie,big men,,,"united kingdom, denmark, united states",2020-05-20,2013,100 min,documentaries,"executive produced by brad pitt, big men is a real-life treasure of the sierra madre about ambitious people who uncover oil in one of the poorest places on earth. an international suspense story with extraordinary access.",,
ts1665,s1665,movie,cosmos,,,united kingdom,2020-05-20,2019,129 min,"action, adventure, drama","three amateur astronomers accidentally intercept what they believe to be a signal from a distant alien civilization, but the truth they uncover is more incredible than any of them dare to believe.",,
ts1666,s1666,movie,da sweet blood of jesus,,,,2020-05-20,2015,g,"comedy, horror, thriller","in this stylized spike lee thriller, a man cursed by a mysterious ancient african artifact is overwhelmed by a newfound thirst for blood, which leads him into a dangerous romance that calls into question the very nature of love, addiction, sex and status.",124,min
ts1667,s1667,tv show,morphle,,,,2020-05-20,2019,g,"action, adventure, family","my magic pet morphle' is an animated hit tv show for toddlers and older kids. morphle can morph into anything his human companion mila wants. from dinosaurs to cars, construction vehicles like diggers, dump trucks and cranes to pets like cats dogs and lions!",1,season
ts1668,s1668,movie,saving atlantis,,,"united states, australia, colombia, french polynesia, saudi arabia",2020-05-20,2018,g,documentaries,"saving atlantis focuses on the loss of coral reef ecosystems around the world, and the impact of that decline on the communities that depend on them, on a global journey that celebrates the majesty and mystery of coral habitats",75,min
ts1669,s1669,tv show,scandal,,,,2020-05-20,2012,tv-14,"black stories, drama","a former media relations consultant to the president, olivia pope (kerry washington) dedicates her life to protecting and defending the public images of our nation's elite. after leaving the white house, the power consultant opened her own firm, hoping to start a new chapter – both professionally and personally – but she can't seem to completely cut ties with her past. slowly it becomes apparent that her staff, who specialize in fixing the lives of other people, can't quite fix the ones closest at hand – their own.",7,seasons
ts1670,s1670,movie,the mandela effect,,,united states,2020-05-20,2019,80 min,"horror, science fiction, thriller","a man becomes obsessed with facts and events that have been collectively misremembered by thousands of people. believing the phenomena to be the symptom of something larger, his obsession eventually leads him to question reality itself.",,
ts1671,s1671,tv show,baskets,,,united states,2020-05-15,2016,tv-ma,comedy,"baskets, a new comedy co-created by and starring zach galifianakis, is centered around chip baskets (galifianakis) who wants to follow his dream of being a french clown however, reality keeps interfering. saddled with financial difficulties and facing an impenetrable language barrier, he moves back home to bakersfield with high hopes. there, he is forced to confront his past while working as a rodeo clown and competing with his siblings for his mother's approval and affection. the series is produced by fx productions.",4,seasons
ts1672,s1672,tv show,beat bobby flay,,,,2020-05-15,2017,tv-g,"cooking & food, family, lifestyle & culture","bobby flay is no stranger to culinary competitions, whether he's hosting (""bobby's dinner battle"") or competing (""throwdown with bobby flay""). in this program he does both. each half-hour episode begins with two chefs competing to create a dish using an ingredient chosen by flay. the winner of that challenge – as determined by a special guest judge – goes to the second round, in which he or she does battle against chef flay. to make things a little more fair, the challenger has an advantage by being able to prepare a signature dish that is unknown to bobby until the start of the round. once he learns what the dish is, flay must immediately come up with his own version. a panel determines the winner of the second round through a blind taste test. food network regulars sunny anderson, anne burrell and giada de laurentiis are among the judges appearing on the show.",4,seasons
ts1673,s1673,tv show,digimon adventure,,,japan,2020-05-15,1999,tv-y7,"action, adventure, anime","while at summer camp, seven kids (tai, matt, sora, izzy, mimi, joe, and t.k) come across seven digivices and are transported to a strange digital world. in this new world they make friends with creatures that call themselves digimon (short for digital monsters) who were born to defend their world from various evil forces. the children learn they have the ability to help their new digimon friends digivolve into different digital monsters and fight as a team to defend enemies and ultimately find their way home.",1,season
ts1674,s1674,tv show,digimon adventure 02,,,,2020-05-15,2000,tv-y7,"action, adventure, anime","3 years after the adventure of tai and his friends, a new enemy digimon kaiser appears in the digital world and he is out to control all digimon. the powers of digimon kaiser prevent agumon and other digimon from digivolving, causing a big scare. in this pinch a new generation of hero arrives, it's the veemon! veemon is able to combine with digimental and create a new type of digimon that has never been seen before. tai calls upon daisuke motomiya, a kid on his soccer team to the digital world and to fight along with veemon. what kind of adventures will this new pair run into, but more importantly, will they be able to save the digital world from the digimon kaiser?",1,season
ts1675,s1675,tv show,digimon frontier,,,,2020-05-15,2003,tv-y7,"action, adventure, anime",dark forces reign over the digital world and only the digidestined can help rid it of evil forever.,1,season
ts1676,s1676,tv show,digimon tamers,,,japan,2020-05-15,2001,tv-y7,"action, adventure, anime","a group of 12-year-olds, takato, henry and rika (fans of the digimon card game) meet their own digimon friends and start to duel ""bio-emerging"" digimon who cross the barrier between the information network and their world.",1,season
ts1677,s1677,tv show,fast n' loud,,,united states,2020-05-15,2012,tv-14,"lifestyle & culture, reality","fast n’ loud searches america’s virtual graveyard for classic cars. from ’57 chevys to ’73 trans ams, these cars are screaming to be brought back to life. to most they’re just rust buckets, but to richard rawlings and aaron kaufmann, they’re a goldmine.",2,seasons
ts1678,s1678,movie,my friend dahmer,,,united states,2020-05-15,2017,r,"drama, horror","disney’s ross lynch stars as the awkward, adolescent jeffrey dahmer – before he became one of america’s most infamous serial killers. based on the acclaimed graphic novel, this is the haunting, sad, funny, true story of dahmer in high school.",109,min
ts1679,s1679,movie,saving flora,,,,2020-05-15,2018,tv-pg,"action, adventure, drama","after learning that an aging circus elephant is scheduled to be euthanized, the circus owner's daughter decides to kidnap her and relocate her to an elephant preserve.",96,min
ts1680,s1680,tv show,street outlaws,,,united states,2020-05-15,2013,tv-14,"documentaries, reality, sports","oklahoma city is home to one of the largest undercover street racing rings in america. from a 1969 chevy nova to a race-ready farm truck, the vehicles come in all shapes and sizes and have one thing in common – the need for speed. the drivers will risk everything and do anything to make the top 10 “list” of the fastest cars. if you’re not on the list, you don’t matter.",2,seasons
ts1681,s1681,movie,the boy downstairs,,,,2020-05-15,2018,tv-14,"comedy, romance","an aspiring writer returns to new york after a few years abroad, only to discover that her ex-boyfriend is living in the same building.",91,min
ts1682,s1682,movie,the cat rescuers,,,united states,2020-05-15,2018,87 min,documentaries,"a dedicated group of people in brooklyn devote their days and nights to rescuing abandoned or otherwise homeless kittens and cats. of course, the animals are adorable, but the people are equally inspiring.",,
ts1683,s1683,tv show,the great,,,"united kingdom, australia",2020-05-15,2020,tv-ma,"comedy, drama, history","emmy® nominated the great is a satirical, comedic drama about the rise of catherine the great from outsider to the longest reigning female ruler in russia's history. a fictionalized, fun and anachronistic story of an idealistic, romantic young girl, who arrives in russia for an arranged marriage to the mercurial emperor peter. hoping for love and sunshine, she finds instead a dangerous, depraved, backward world that she resolves to change. all she has to do is kill her husband, beat the church, baffle the military and get the court onside. a very modern story about the past which encompasses the many roles she played over her lifetime as lover, teacher, ruler, friend, and fighter. incorporating historical facts occasionally, the series stars elle fanning as catherine, nicholas hoult, phoebe fox, adam godley, gwilym lee, charity wakefield, douglas hodge, sacha dhawan, sebastian de souza, bayo gbadamosi and belinda bromilow.",1,season
ts1684,s1684,tv show,the little couple,,,united states,2020-05-15,2009,tv-pg,"documentaries, reality","follow bill klein and jen arnold as they embark on all the ups and downs of life together. they’ve faced not only the struggles of two little people in an average-sized world, but also the challenges and joys of a growing family.",2,seasons
ts1685,s1685,tv show,just shoot me,,,united states,2020-05-13,1997,tv-pg,"comedy, sitcom","fashion and mayhem at the offices of blush magazine, where maya, (laura san giacomo of sex, lies, & videotape and pretty woman) works for her father (george segal) and a host of eccentric and neurotic co-workers. there's nina (wendy malick), a libido-driven ex model, elliot (enrico colantoni), the magazine's photographer and dennis (david spade), her father's power hungry assistant.",7,seasons
ts1686,s1686,movie,appare-ranman!,,,japan,2020-05-10,2020,1 season,"action, adventure, anime","the socially awkward genius engineer, appare sorano, and the wise but cowardly samurai, kosame isshiki, enter a trans-american race to win the prize money and get back home. but various dangers await on this race from los angeles to new york.",,
ts1687,s1687,tv show,claws,,,united states,2020-05-10,2017,tv-ma,"comedy, crime, drama",a look at the life and crimes of five women who work at a florida nail salon.,3,seasons
ts1688,s1688,tv show,blindspot,,,united states,2020-05-08,2015,tv-14,"action, crime, drama","a vast international plot explodes when a beautiful jane doe is discovered naked in times square, completely covered in mysterious, intricate tattoos with no memory of who she is or how she got there. but there's one tattoo that is impossible to miss: the name of fbi agent kurt weller, emblazoned across her back. ""jane,"" agent weller and the rest of the fbi quickly realize that each mark on her body is a crime to solve, leading them closer to the truth about her identity and the mysteries to be revealed. from executive producer greg berlanti (""the mysteries of laura,"" ""the flash,"" ""arrow"").",5,seasons
ts1689,s1689,movie,delivered,,,,2020-05-08,2020,tv-ma,"horror, thriller",a pregnant woman’s life is upended when she realizes someone close to her has darker plans for her and the baby.,80,min
ts1690,s1690,movie,spaceship earth,,,united states,2020-05-08,2020,115 min,documentaries,in 1991 a group of countercultural visionaries built an enormous replica of earth’s ecosystem called biosphere 2. their epic adventure is a cautionary tale but also a testament to the power of small groups reimagining the world.,,
ts1691,s1691,tv show,pitch,,,united states,2020-05-07,2016,tv-14,"drama, sports","pitch is the dramatic and inspirational story of a young pitcher who becomes the first woman to play major league baseball. a beautiful, tough and gifted athlete, ginny baker (kylie bunbury, “under the dome”) is vaulted into instant fame when she’s called up by the san diego padres to make her major league debut. like any rookie, ginny must prove herself to her teammates. foremost among them is mike lawson (mark-paul gosselaar, “franklin & bash,” “nypd blue”), the team’s ruggedly handsome star catcher. there’s instant chemistry between them, although neither dares admit it. after all, mike is captain of the team and a few of his players don’t even want ginny on the field. one of the players watching ginny’s back is center fielder blip sanders (mo mcrae, “sons of anarchy”), an old friend from the minor leagues and his wife evelyn (meagan holder, “you again,” “bring it on: fight to the finish”). guiding her is her agent/confidante, amelia slater (ali larter, “legends,” “heroes”). amelia saw ginny’s star potential early on and left her previous job as a hollywood publicist to concentrate on the young phenom, bringing along her young assistant eliot (tim jo, “the neighbors”). although groomed for this moment by her demanding father, bill baker (guest star michael beach, “sons of anarchy”), the end of ginny’s improbable journey is the beginning of an almost impossible one: representing her gender as she embarks on a successful baseball career under the glare of the white-hot media spotlight.",1,season
ts1692,s1692,movie,the hustle,,,united states,2020-05-07,2019,pg-13,comedy,rebel wilson and anne hathaway have winning chemistry as a pair of con artists plying their trade in a stunning seaside town in the south of france as they compete to swindle a naive tech prodigy (alex sharp) out of his considerable fortune.,94,min
ts1693,s1693,movie,fine lines,,,"united arab emirates, hong kong",2020-05-06,2019,pg,documentaries,"there is something far deeper that drives the world’s most elite group of mountain adventurers to take life threatening risks. at times brutally honest, other times pensive, these athletes’ stories reveal the triumph of the human spirit.",98,min
ts1694,s1694,movie,pain and glory,,,,2020-05-06,2019,r,"drama, international",a film director reflects on the choices he's made in life as past and present come crashing down around him.,113,min
ts1695,s1695,movie,shironeko project zero chronicle,,,japan,2020-05-06,2020,1 season,anime,"based on the mobile game, a young hero joins a party of travelers along with a talking cat on a journey to mysterious islands. but after one of the adventurers becomes corrupted by darkness, the party race to find the seven great runes before it’s too late!",,
ts1696,s1696,movie,the 33,,,"chile, colombia, spain, united states",2020-05-05,2015,pg-13,drama,the 2010 chilean mine disaster and the 69-day effort to rescue the 33 miners who were trapped underground is chronicled.,127,min
ts1697,s1697,movie,the lodge,,,"united kingdom, united states, canada",2020-05-05,2019,r,"horror, thriller","when the father is forced to abruptly depart for work, he leaves his children, aidan and mia in the care of his new girlfriend, grace . isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from grace’s dark past.",108,min
ts1698,s1698,tv show,vikings,,,,2020-05-05,2011,tv-14,"action, adventure, drama",the adventures of ragnar lothbrok as he rises to become king of the viking tribes.,6,seasons
ts1699,s1699,movie,after class,,,,2020-05-04,2019,tv-ma,"comedy, drama",a creative writing instructor deals with his family and sick grandmother while attempting to defend his name after a student is made to feel uncomfortable in his classroom.,94,min
ts1700,s1700,movie,arte,,,japan,2020-05-04,2020,1 season,"anime, drama, history","born into an aristocratic family in florence, italy, during the 16th century renaissance era, arte has dreams of becoming an artist. she casts aside her lifestyle and becomes an apprentice in a painting studio owned by the stern but fair leo.",,
ts1701,s1701,tv show,listeners,,,japan,2020-05-03,2020,tv-14,"action, adventure, anime","in a world without music, echo saw jimi stonefree disappear fighting the earless. years later, he’s built his own equipment that only “prayers” can pilot such as the amnesiac girl named μ. the duo’s trek to recover her memories could just save the world.",1,season
ts1702,s1702,movie,unlocking victory,,,,2020-05-03,2019,g,sports,dominick cruz and gilbert melendez take you inside the octagon to explore fighter techniques and strategies.,,
ts1703,s1703,tv show,bloom (aus),,,,2020-05-01,2019,g,"drama, international, mystery","a year after a devastating flood has killed five locals in an idyllic country town, a mysterious new plant appears. the plant's phenomenal ability to restore youth is so formidable that attempting to harness it means re-evaluating values.",2,seasons
ts1704,s1704,movie,boomtown,,,united states,2020-05-01,2017,91 min,drama,"struggling to make ends meet, john ""jt"" turner leaves his young family behind to pursue a grueling, yet highly coveted, job in a booming oil town.",,
ts1705,s1705,movie,christine,,,"united kingdom, united states",2020-05-01,2016,r,drama,"christine is the story of an aspiring newswoman caught in the midst of a personal and professional life crisis. between unrequited love, frustration at work, a tumultuous home, and self-doubt; she begins to spiral down a dark path.",119,min
ts1706,s1706,movie,darwin's game,,,japan,2020-05-01,2020,1 season,"action, adventure, anime","an unpredictable superpowered battle. kaname sudo, an ordinary high school student, receives an invitation to try a mysterious app called ""darwin's game."" kaname, upon launching the app, is drawn into a game where players fight one another using superpowers called sigils. without knowing the reason for all this, can kaname survive furious battles against the powerful players who attack him?",,
ts1707,s1707,movie,dismissed,,,united states,2020-05-01,2017,87 min,"horror, thriller",a discouraged high school teacher is thrilled by an honor student’s arrival until he realizes how far the vengeful scholar will go for a perfect gpa.,,
ts1708,s1708,movie,f the prom,,,united states,2020-05-01,2017,92 min,comedy,"former best friends maddy and cole exist on opposite ends of the high school social spectrum. when maddy’s reign as most popular girl abruptly ends, the duo reconnects as they conspire to ruin the ultimate popularity contest: senior prom.",,
ts1709,s1709,movie,ghost team (unrated),,,,2020-05-01,2016,pg-13,"action, adventure, comedy","determined to catch some ghosts on film, a paranormal-obsessed man mounts his own investigation into the beyond with his depressed best friend, misfit nephew, a cable access medium and an overeager security guard by his side.",85,min
ts1710,s1710,movie,harry benson: shoot first,,,united states,2020-05-01,2016,90 min,documentaries,harry benson: shoot first charts the illustrious career of the renowned photographer who initially rose to fame alongside the beatles.,,
ts1711,s1711,movie,i am alone,,,united states,2020-05-01,2015,89 min,"action, adventure, horror","an unknown virus begins to spread infecting the local population almost instantly, but footage found by the cdc of one man's survival may just help them find a cure.",,
ts1712,s1712,movie,in the radiant city,,,,2020-05-01,2017,g,drama,"a man returns to rural kentucky where his family, fragmented and haunted, carry the stigma of a murder his brother committed twenty years ago.",95,min
ts1713,s1713,movie,missing 411,,,,2020-05-01,2017,g,documentaries,based on the books series written by david paulides missing 411 chronicles the unsolved yet eerily similar disappearances of five children in the wilds of north america across multiple decades.,98,min
ts1714,s1714,movie,the dinner,,,united states,2020-05-01,2017,r,"drama, horror, thriller","two estranged brothers and their wives meet at a restaurant to discuss a grotesque crime committed by their sons. with their involvement still a secret, they must decide how far they’ll go to protect the ones they love.",120,min
ts1715,s1715,movie,toxic beauty,,,,2020-04-27,2019,tv-pg,documentaries,toxic beauty is a documentary feature that follows the class action lawsuit against johnson & johnson and the plaintiffs: women fighting for justice in a race against time.,91,min
ts1716,s1716,tv show,sophie la girafe,,,,2020-04-24,2017,tv-y,"family, kids","sophie la girafe, a one-of-a-kind international icon! sophie la girafe was created more than 50 years ago, with more than 55 million products sold in over 80 countries. and she is now entering the world of animation for the first time. sophie la girafe invites little ones to learn through games and song in her tender, colorful and poetic universe. the aim of the series, which is based on montessori pedagogy, is to awaken their senses and to encourage speech development.",1,season
ts1717,s1717,movie,cunningham,,,"germany, france, united states",2020-04-23,2019,pg,"documentaries, music","traces legendary american choreographer merce cunningham’s artistic evolution from his early years in postwar new york to his emergence as one of the world’s most visionary choreographers. a breathtaking explosion of dance, music.",93,min
ts1718,s1718,movie,hubble 30th anniversary,,,,2020-04-22,2020,g,"documentaries, science & technology","hubble's launch and deployment in april 1990 marked the most significant advance in astronomy since galileo's telescope. thanks to five servicing missions and more than 30 years of operation, our view of the universe and our place within it has never been the same. this documentary celebrates not only the scientific and technological achievements of this telescope, but also the human spirit that’s helped to keep it up and operational for all these years.",,
ts1719,s1719,movie,a kind of murder,,,united states,2020-04-20,2016,r,"crime, drama, horror","patrick wilson and jessica biel star in this hitchcockian noir based on a novel by patricia highsmith (the talented mr. ripley, carol).",96,min
ts1720,s1720,movie,abc news archives: earth day,,,,2020-04-20,1970,g,"classics, news","revisit how earth day in the u.s. has been recognized over the years, starting with the first event in 1970.",,
ts1721,s1721,movie,detail: 1998 chicago bulls,,,,2020-04-20,2020,g,sports,"analyzing key games during chicago's run to their sixth nba finals championship. dennis rodman, steve kerr and head coach phil jackson provide unique insights into the strategies that made their bulls one of the greatest teams in sports history.",,
ts1722,s1722,movie,paranormal activity 3,,,united states,2020-04-20,2011,r,"horror, thriller","in 1988, young sisters katie and kristi befriend an invisible entity who resides in their home.",84,min
ts1723,s1723,movie,100 streets,,,united kingdom,2020-04-15,2016,94 min,drama,"three people, three extraordinary stories. all lived out within a hundred london streets.",,
ts1724,s1724,movie,2 days in paris,,,"france, germany",2020-04-15,2007,r,"comedy, drama, romance","2 days in paris, follows a new york couple, french photographer marion (julie delpy), and american interior designer jack (adam goldberg), as they attempt to re-infuse their relationship with romance on a european vacation.",101,min
ts1725,s1725,movie,blame,,,united states,2020-04-15,2017,99 min,drama,"a drama teacher's taboo relationship with an unstable student strikes a nerve in her jealous classmate, sparking a vengeful chain of events within their suburban high school that draws parallels to 'the crucible'.",,
ts1726,s1726,movie,this is not berlin,,,mexico,2020-04-15,2019,112 min,"drama, latino","in the 1980s, an outsider gets invited to a mythical nightclub where he's unleashed to punk, sexual liberty and drugs.",,
ts1727,s1727,tv show,"little people, big world",,,,2020-04-14,2014,tv-14,reality,"little people matt and amy roloff are only 4-feet-tall, but they are determined to make the world their own. raising four children-a mix of little and average-sized siblings-they deal with emotional and financial burdens on their farm in portland, or.",1,season
ts1728,s1728,tv show,songland,,,,2020-04-14,2019,tv-pg,"music, reality","top music producers ester dean, shane mcanally and ryan tedder help create the next hit song as undiscovered songwriters pitch to superstar artists, including john legend, the jonas brothers and more.",1,season
ts1729,s1729,movie,vault,,,united states,2020-04-14,2019,r,"crime, drama","vault tells the true story of a group of small time criminals who attempt to pull off the biggest heist in american history: stealing over $30 million from the mafia in the smallest state in the union, rhode island.",99,min
ts1730,s1730,movie,little joe,,,"austria, united kingdom, germany, france",2020-04-09,2019,105 min,"drama, horror, science fiction","alice is a corporate plant breeder. against company policy, she takes home her newest creation –  a flower capable of making its owner happy. but as ‘little joe’ grows, so too do suspicions that it may not be as harmless as it seems.",,
ts1731,s1731,movie,13 assassins,,,,2020-04-08,2011,r,"action, adventure, drama","cult director takashi miike (ichi the killer, audition) delivers a bravado period action film set at the end of japan’s feudal era. 13 assassins is centered around a group of elite samurai who are secretly enlisted to bring down a sadistic lord.",125,min
ts1732,s1732,movie,barking dogs never bite,,,south korea,2020-04-08,2000,nr,"comedy, international","in bong joon-ho’s directorial debut, a couple is driven to distraction by a yapping dog located in their apartment complex. determined to relieve their annoyance, they take extreme action against his tormentor.",110,min
ts1733,s1733,movie,cashback,,,,2020-04-08,2007,r,"comedy, drama, international","ben develops insomnia after a painful breakup. to kill time, he takes a night shift at the local supermarket. dealing with the boredom of an eight-hour shift, ben imagines freezing time, which allows him to see the beauty of the everyday world.",102,min
ts1734,s1734,movie,force majeure,,,"sweden, france, norway, denmark",2020-04-08,2014,r,"comedy, drama","a wickedly funny psychodrama of a model swedish family – tomas, his wife, and their children – on a skiing holiday. an avalanche suddenly bears down on them. tomas makes a decision that leaves him struggling to reclaim his role as family patriarch.",120,min
ts1735,s1735,movie,jesus camp,,,united states,2020-04-08,2006,pg-13,documentaries,"jesus camp follows three kids to pastor becky fischer's ""kids on fire"" camp where young kids are taught to become christian soldiers in ""god's army."" the kids hone their ""prophetic gifts"" and are schooled in how to ""take back america for christ.""",85,min
ts1736,s1736,movie,let the right one in,,,sweden,2020-04-08,2008,r,"drama, horror, international","lonely, 12-year-old oskar is regularly bullied by his stronger classmates.  a new friendship develops when eli, a pale, serious young girl who only comes out at night, moves in next door.",115,min
ts1737,s1737,movie,melancholia,,,"denmark, sweden, france, germany",2020-04-08,2011,r,"drama, science fiction",justine (kirsten dunst) and michael (alexander skarsgård) celebrate their marriage at a sumptuous party in the home of justine’s sister claire (charlotte gainsbourg) and brother-in-law john (kiefer sutherland).,135,min
ts1738,s1738,movie,mother,,,south korea,2020-04-08,2009,r,"crime, drama, horror",a woman embarks on an obsessive quest to clear her son's name of murder.,129,min
ts1739,s1739,movie,parasite,,,south korea,2020-04-08,2019,r,"comedy, drama, horror","greed, class discrimination, and a mysterious interloper threaten the newly formed symbiotic relationship between the wealthy park family and the destitute kim clan.",132,min
ts1740,s1740,movie,the host,,,,2020-04-08,2006,r,"horror, science fiction, thriller",a south korean family must save a daughter from a horrible monster that emerged from the han river.,120,min
ts1741,s1741,movie,the queen of versailles,,,"united states, netherlands, united kingdom, denmark",2020-04-08,2012,pg,documentaries,the queen of versailles is a character-driven documentary about a billionaire family and their financial challenges in the wake of the economic crisis.,101,min
ts1742,s1742,movie,mls,,,,2020-04-06,2009,g,sports,,,
ts1743,s1743,tv show,future man,,,united states,2020-04-03,2017,tv-ma,"comedy, science fiction","future man stars josh hutcherson (the hunger games) as “josh futturman,” a janitor by day/gamer by night who is recruited by mysterious visitors to travel through time in order to prevent the extinction of humanity.",3,seasons
ts1744,s1744,movie,pooka lives!,,,,2020-04-03,2020,tv-ma,horror,"a group of thirty-something friends from high school create their own creepypasta about pooka for laughs, but are shocked when it becomes so viral on the internet that it actually manifests more murderous versions of the creature.",80,min
ts1745,s1745,tv show,siren,,,united states,2020-04-03,2018,tv-14,"drama, teen","the hour-long drama takes us inside bristol cove – a coastal town known for its legend of once being home to mermaids. when the arrival of a mysterious girl (played by eline powell) proves this folklore all too true, the battle between man and sea takes a very vicious turn as these predatory beings return to reclaim their right to the ocean.",3,seasons
ts1746,s1746,tv show,60 days in: narcoland,,,united states,2020-04-01,2019,tv-14,"crime, documentaries, reality","teams will go undercover in some of the most dangerous, drug-infested areas in the midwest. viewers return to indiana’s clark county jail, the home of “60 days in” seasons 1 & 2, and for the first time, the investigation also extends beyond jail walls, as a team of participants goes undercover on the streets, immersing themselves within the clark county and bullitt county, kentucky communities.",1,season
ts1747,s1747,tv show,90 day fiancé: happily ever after?,,,,2020-04-01,2016,tv-14,"documentaries, international, reality","90 day fiance: happily ever after? catches up with some of the most memorable couples from 90 day fiance as they now face the next chapter in their marriages. the frenzied countdown to the altar may be behind them, but the true drama is just starting to unfold as these newlyweds face life's challenges with someone they barely know.",4,seasons
ts1748,s1748,tv show,breaking amish,,,united states,2020-04-01,2012,tv-14,"documentaries, reality","breaking amish follows the lives of four amish and one mennonite as they pursue their dreams and leave their communities to experience the outside world in new york city. experiencing many firsts, they'll have to make the ultimate decision in the end – to come back home or leave for good.",2,seasons
ts1749,s1749,tv show,bring it!,,,united states,2020-04-01,2014,tv-14,"black stories, lifestyle & culture, reality","coach dianna williams and her dancing dolls troupe are taking on the hip hop world - one dance off at a time! based in jackson, mississippi, it's coach d's dancing dolls versus the rest of the world in this real life bring it on.",1,season
ts1750,s1750,tv show,hatfields & mccoys,,,,2020-04-01,2012,tv-14,"action, adventure, drama",a bitter blood feud between the two families on the west virginia/kentucky border in the years after the civil war.,1,season
