id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts709,s709,movie,101 dalmatians,"wolfgang reitherman, hamilton luske, clyde geronimi","rod taylor, j. pat o'malley, betty gerson, cate bauer, ben wright, fred worlock",united states,2019-11-12,1961,g,"action-adventure, animation, family",cruella de vil dognaps all of the dalmatian puppies in london.,81,min
ts710,s710,movie,101 dalmatians ii: patch's london adventure,"jim kammerud, brian smith","barry bostwick, jason alexander, martin short, bobby lockwood, susanne blakeslee, samuel west",united states,2019-11-12,2003,g,"action-adventure, animation",pongo and perdita's pup patch gets the chance to meet his tv hero.,77,min
ts711,s711,movie,102 dalmatians,kevin lima,"glenn close, ioan gruffudd, alice evans, tim mcinnerny, ian richardson, gérard depardieu","united states, united kingdom",2019-11-12,2000,g,"action-adventure, animals & nature, family","oddball, the spotless dalmatian puppy, heads out in search of his spots.",104,min
ts712,s712,movie,12 dates of christmas,james hayman,"amy smart, mark-paul gosselaar, peter macneil, mary long, jayne eastwood, laura miyata",united states,2019-11-12,2011,tv-pg,"comedy, family, fantasy","setup on a christmas eve date, a woman must relive the date over and over.",88,min
ts713,s713,movie,"20,000 leagues under the sea",richard fleischer,"kirk douglas, james mason, paul lukas, peter lorre, robert wilke, ted de corsia",united states,2019-11-12,1954,g,"action-adventure, family, science fiction",climb aboard the nautilus and into an undersea world of adventure! see details for advisory.,127,min
ts714,s714,movie,a bug's life,john lasseter,"dave foley, kevin spacey, julia louis-dreyfus, hayden panettiere, phyllis diller, richard kind",united states,2019-11-12,1998,g,"animation, comedy, family",flik goes in search of warriors to help battle the villainous grasshoppers.,98,min
ts715,s715,movie,a goofy movie,kevin lima,"bill farmer, jason marsden, jim cummings, kellie martin, rob paulsen, wallace shawn","united states, australia, france, canada",2019-11-12,1995,g,"action-adventure, animation, comedy",goofy and max hit the road and get up to their floppy ears in misadventure.,81,min
ts716,s716,movie,a kid in king arthur's court,michael gottlieb,"thomas nicholas, joss ackland, art malik, paloma baeza, kate winslet, daniel craig","united states, hungary, united kingdom",2019-11-12,1995,pg,"action-adventure, comedy, coming of age",a mysterious earthquake sends a teenage boy back into medieval times.,90,min
ts717,s717,movie,a knight for a day,jack hannah,,united states,2019-11-12,1946,tv-g,"animation, comedy, family","goofy jousts for the hand of penelope, as well as the championship. see details for advisory.",7,min
ts718,s718,movie,a ring of endless light,greg beeman,"mischa barton, ryan merriman, jared padalecki, scarlett pomers, soren fulton, chris kirby",united states,2019-11-12,2002,tv-g,"coming of age, drama, romance",teenager vicky austin discovers that she can communicate with dolphins.,88,min
ts719,s719,movie,aladdin (1992),"ron clements, john musker","scott weinger, robin williams, linda larkin, jonathan freeman, frank welker, gilbert gottfried",united states,2019-11-12,1992,g,"action-adventure, animation, family","aladdin, princess jasmine and genie join forces to stop evil jafar.",94,min
ts720,s720,movie,aladdin and the king of thieves,tad stones,"val bettin, jim cummings, gilbert gottfried, linda larkin, jerry orbach, john rhys-davies",united states,2019-11-12,1996,g,"action-adventure, animation, family",aladdin and jasmine plan their wedding…but will the forty thieves ruin it?,86,min
ts721,s721,movie,aladdin: the return of jafar,"toby shelton, tad stones, alan zaslove","jason alexander, jeff bennett, val bettin, liz callaway, dan castellaneta, jim cummings",united states,2019-11-12,1994,g,"action-adventure, animation, family",aladdin and his friends defend agrabah from jafar's malice.,71,min
ts722,s722,movie,alice in wonderland,"clyde geronimi, hamilton luske, wilfred jackson","ed wynn, richard haydn, sterling holloway, jerry colonna, verna felton, pat o'malley",united states,2019-11-12,1951,g,"action-adventure, animation, family",join alice as she chases the white rabbit into a topsy-turvy world.,79,min
ts723,s723,movie,aliens of the deep,"james cameron, steven quale","dr. anatoly sagalevitch, genya chernaiev, victor nischeta, dr. pamela conrad, dr. arthur lane, dr. jim childress",united states,2019-11-12,2005,g,"action-adventure, animals & nature, documentary",james cameron teams up with nasa scientists to explore undersea life.,100,min
ts724,s724,movie,alley cats strike!,rod daniel,"kyle schmid, robert ri'chard, kaley cuoco, mimi paley, joey wilcots, philip williams","united states, canada",2019-11-12,2000,tv-g,"coming of age, drama, sports",four outcast teens with a love of bowling are thrust into the spotlight.,87,min
ts725,s725,movie,almost angels,steve previn,"vincent winter, sean scully, peter weck, hans holt, bruni löbel, fritz eckhardt",united states,2019-11-12,1962,tv-pg,"coming of age, drama, family",a working-class youth tries to fit in when with the famed vienna boys' choir.,90,min
ts726,s726,movie,america's heart & soul,louie schwartzberg,"george woodard, charles jimmie sr., the brothers, frank pino, dave pino, john yacobellis",united states,2019-11-12,2004,pg,"documentary, family",journey across the u.s. to meet ordinary people living extraordinary lives.,88,min
ts727,s727,movie,amy,vincent mceveety,"jenny agutter, barry newman, kathleen nolan, chris robinson, lou fant, margaret o'brien",united states,2019-11-12,1981,g,"drama, family",a young woman takes a job as a teacher in a backwoods school for the deaf.,100,min
ts728,s728,movie,an extremely goofy movie,douglas mccarthy,"bill farmer, jason marsden, jeff bennett, jim cummings, brad garrett, vicki lewis","united states, australia",2019-11-12,2000,g,"animation, comedy, family",goofy shows up to finish college alongside his son max.,81,min
ts729,s729,tv show,andi mack,,"peyton lee, joshua rush, sofia wylie, asher angel, lilan bowden, lauren tom",united states,2019-11-12,2016,tv-g,"comedy, coming of age, drama","andi's life is shaken by her sister, bex's, surprise.",3,seasons
ts730,s730,movie,annie,rob marshall,"kathy bates, alan cumming, audra mcdonald, kristin chenoweth, victor garber, vic polizos",united states,2019-11-12,1999,tv-pg,"drama, family, musical",annie escapes a “hard-knock life” and finds a bighearted billionaire.,91,min
ts731,s731,movie,apollo: missions to the moon,tom jennings,"neil armstrong, buzz aldrin",united states,2019-11-12,2019,tv-pg,"documentary, family, historical","with rare archival footage, this film sheds new light on an incredible time in human history.",95,min
ts732,s732,movie,atlantis rising,simcha jacobovici,"georgeos diaz-montexano, peter vincenti, richard freund, simcha jacobovici, charles pellegrino, félix rodrigues",canada,2019-11-12,2017,tv-pg,"documentary, historical",filmmakers go in search of atlantis using plato's writings as a guide to lead the way.,94,min
ts733,s733,movie,atlantis: milo's return,"tad stones, toby shelton, victor cook","james taylor, cree summer, john mahoney, jacqueline obradors, don novello, corey burton",united states,2019-11-12,2003,g,"action-adventure, animation, family",explorers emerge from below the sea to solve threatening mysteries above.,83,min
ts734,s734,movie,atlantis: the lost empire,"gary trousdale, kirk wise","michael fox, james garner, cree summer, don novello, phil morris, claudia christian",united states,2019-11-12,2001,pg,"action-adventure, animation, family",brave explorers venture under the sea seeking legendary atlantis.,98,min
ts735,s735,movie,auntie edna,ted mathot,"brad bird, eli fucile, maeve andrews, nick bird, noelle zuber, craig nelson",united states,2019-11-12,2018,tv-g,"animation, comedy, family",has famous fashionista edna mode met her match in jack-jack?,7,min
ts736,s736,movie,avatar,james cameron,"sam worthington, zoë saldana, sigourney weaver, stephen lang, michelle rodriguez, giovanni ribisi",united states,2019-11-12,2009,pg-13,"action-adventure, science fiction",a man embarks on an adventure to an exotic world that he learns to call home & fights to protect.,162,min
ts737,s737,movie,babes in the woods,burt gillett,,united states,2019-11-12,1932,tv-y7,"animation, family, fantasy",two children wander the forest and get lured into a witch's house. see details for advisory.,8,min
ts738,s738,movie,babes in toyland,jack donohue,"ray bolger, tommy sands, annette funicello, ed wynn, tommy kirk, kevin corcoran",united states,2019-11-12,1961,tv-pg,"family, fantasy, musical",villainous barnaby tries to spoil tom piper and mary contrary's wedding.,106,min
ts739,s739,movie,bambi,david hand,,united states,2019-11-12,1942,g,"animation, drama, family",bambi sets off with his best friends to explore the wonders of the woods.,72,min
ts740,s740,movie,bambi ii,brian pimental,"patrick stewart, alexander gould, keith ferguson, brendon baerg, nicky jones, andrea bowen",united states,2019-11-12,2006,g,"animation, drama, kids","bambi reunites with his father, the great prince.",75,min
ts741,s741,movie,bao,domee shi,,"united states, canada",2019-11-12,2018,g,"animation, family, fantasy",a chinese mom’s life changes when her dumpling comes alive.,8,min
ts742,s742,movie,beach picnic,clyde geronimi,,united states,2019-11-12,1939,tv-g,"animation, comedy, family",donald duck and pluto are at the beach. see details for advisory.,9,min
ts743,s743,movie,bearly asleep,jack hannah,,united states,2019-11-12,1955,tv-pg,"animation, comedy, family",donald duck is a ranger and puts the bears to sleep for the winter. see details for advisory.,7,min
ts744,s744,movie,beauty and the beast: belle's magical world,bob kline,"robby benson, paige o'hara, david stiers, jerry orbach, jeff bennett, jim cummings",united states,2019-11-12,1998,g,"animation, anthology, fantasy","in three short stories, see belle make a gloomy castle fit for a princess.",71,min
ts745,s745,movie,beauty and the beast: the enchanted christmas,andy knight,"paige o'hara, robby benson, jerry orbach, david stiers, bernadette peters, tim curry","canada, united states",2019-11-12,1997,g,"animation, family, fantasy",former composer forte threatens to keep belle and beast apart forever.,73,min
ts746,s746,movie,beezy bear,jack hannah,,united states,2019-11-12,1955,tv-g,"animation, comedy, family",donald tries to catch the bear that is stealing his honey. see details for advisory.,7,min
ts747,s747,movie,before the flood,fisher stevens,"leonardo dicaprio, john kerry, barack obama, bill clinton",united states,2019-11-12,2016,tv-14,documentary,leonardo dicaprio searches for answers on the issue of climate change.,96,min
ts748,s748,movie,benji the hunted,joe camp,"red steagall, frank inn, nancy francis, mike francis, joe camp, steve zanolini",united states,2019-11-12,1987,g,"action-adventure, animals & nature, family",benji must navigate the wilderness while caring for orphaned cougar cubs.,89,min
ts749,s749,tv show,best friends whenever,,"lauren taylor, shelby bender, gus kamp, ricky garcia, benjamin royer, matthew royer",united states,2019-11-12,2015,tv-g,"buddy, comedy, coming of age",best friends gain the ability to travel through time!,2,seasons
ts750,s750,tv show,big city greens (shorts),,,,2019-11-12,2017,tv-y7,"action-adventure, animation, comedy",head to the big city with the green family!,1,season
ts751,s751,movie,big hero 6,"don hall, chris williams","scott adsit, ryan potter, daniel henney, t. j. miller, jamie chung, damon wayans jr.",united states,2019-11-12,2014,pg,"action-adventure, animation, family",a boy genius and his robot team up to save their city.,105,min
ts752,s752,tv show,big hero 6 the series (shorts),,,,2019-11-12,2017,tv-y7,"action-adventure, animation, comedy",the team introduces baymax to everyday activities.,2,seasons
ts753,s753,movie,bizarre dinosaurs,jenny kubo,peter cullen,united states,2019-11-12,2009,tv-pg,"animals & nature, documentary, family","which dinosaurs were the strangest of the strange, and how did they get that way?",46,min
ts754,s754,movie,blank check,rupert wainwright,"brian bonsall, karen duffy, miguel ferrer, james rebhorn, tone lōc, jayne atkinson",united states,2019-11-12,1994,pg,"comedy, family","an 11-year-old cashes a blank check for a million bucks, with wild results.",94,min
ts755,s755,movie,boat builders,ben sharpsteen,,united states,2019-11-12,1938,tv-g,"animation, comedy, family",mickey and friends build a boat but it falls apart when christened. see details for advisory.,8,min
ts756,s756,movie,bolt,"chris williams, byron howard","john travolta, miley cyrus, susie essman, mark walton, malcolm mcdowell, james lipton",united states,2019-11-12,2008,pg,"action-adventure, animation, comedy",hollywood's smallest star embarks on a paws-itively awesome adventure!,98,min
ts757,s757,movie,bone bandit,charles nichols,,united states,2019-11-12,1948,tv-g,"animation, comedy, family",pluto's efforts to dig up a bone are frustrated by his allergy. see details for advisory.,7,min
ts758,s758,tv show,bonkers,,"charlie adler, corey burton, jesse corti, jim cummings, frank welker, gregg berger","united states, hong kong, south korea, france, canada, china, united kingdom, australia, japan, taiwan, philippines",2019-11-12,1993,tv-g,"animation, comedy, kids",a washed-up cartoon star begins a new life as the first toon cop in hollywood.,1,season
ts759,s759,movie,boundin',bud luckey,bud luckey,united states,2019-11-12,2004,g,"animation, family, kids",the musical story of a dancing sheep.,6,min
ts760,s760,tv show,boy meets world,,"ben savage, william daniels, betsy randle, will friedle, rider strong, lee norris",united states,2019-11-12,1993,tv-pg,"comedy, coming of age, family","adolescent cory matthews grows up, and faces problems with friends, family, and school.",7,seasons
ts761,s761,movie,brave,"mark andrews, brenda chapman","kelly macdonald, billy connolly, emma thompson, julie walters, robbie coltrane, kevin mckidd","united states, united kingdom",2019-11-12,2012,pg,"animation, coming of age, family",princess merida must undo a beastly curse before it’s too late.,94,min
ts762,s762,movie,brave little toaster to the rescue,robert ramirez,"deanna oliver, tim stack, jon lovitz, thurl ravenscroft, phil hartman, jay mohr",united states,2019-11-12,1999,tv-g,"action-adventure, animation",the gang tries to save their animal pals from being sent to a testing lab.,75,min
ts763,s763,movie,breaking2,martin roe,"lelisa desisa, eliud kipchoge, zersenay tadese",united states,2019-11-12,2017,tv-pg,"documentary, sports",three of the world’s most elite distance runners set out to break the 2-hour marathon barrier.,55,min
ts764,s764,movie,brink!,greg beeman,"erik von detten, sam horrigan, christina vidal, robin riker, geoffrey blake, patrick levis",united states,2019-11-12,1998,tv-g,"coming of age, drama, sports",an in-line skater quits his crew to join a corporate-sponsored team.,90,min
ts765,s765,movie,brother bear,"aaron blaise, robert walker","joaquin phoenix, jeremy suarez, jason raize, rick moranis, dave thomas, d.b. sweeney",united states,2019-11-12,2003,g,"action-adventure, animation, family",a boy transformed into a bear makes an epic journey to become human again.,90,min
ts766,s766,movie,brother bear 2,benjamin gluck,"patrick dempsey, mandy moore, jeremy suarez, rick moranis, dave thomas, andrea martin",united states,2019-11-12,2006,g,"action-adventure, animation, family",bear kenai is haunted by dreams of his previous life as a human child.,78,min
ts767,s767,movie,buffalo dreams,david jackson,"reiley mcclendon, simon baker, graham greene, tessa vonn, max van ville, chris hunter",united states,2019-11-12,2005,tv-g,"buddy, coming of age, drama",two teenagers are sent on a vision quest by a navajo elder.,90,min
ts768,s768,tv show,bug juice: my adventures at camp,,,united states,2019-11-12,2017,tv-g,"coming of age, docuseries, family",camp waziyatah opens its doors for a fun summer.,1,season
ts769,s769,movie,burn-e,angus maclane,"angus maclane, tessa swigart",united states,2019-11-12,2008,tv-g,"animation, comedy, family",burn-e the welding bot is locked out of the star liner.,8,min
ts770,s770,movie,cadet kelly,larry shaw,"hilary duff, christy romano, shawn ashmore, aimee garcia, linda kash, nigel hamer","united states, canada",2019-11-12,2002,tv-g,"comedy, coming of age",an artsy teen goes from fab to drab after enrolling in a military academy.,100,min
ts771,s771,movie,camp nowhere,jonathan prince,"christopher lloyd, jonathan jackson, wendy makkena, tom wilson, andrew keegan, marne patterson",united states,2019-11-12,1994,pg,"comedy, coming of age, family",an actor and some teenagers create the summer camp of their dreams.,96,min
ts772,s772,movie,camp rock,matthew diamond,"demi lovato, joe jonas, meaghan martin, maria canals-barrera, alyson stoner, julie brown",united states,2019-11-12,2008,tv-g,"coming of age, music, musical",mitchie gets the chance to spend a summer at a prestigious music camp.,96,min
ts773,s773,movie,camp rock 2: the final jam,paul hoen,"demi lovato, joe jonas, nick jonas, kevin jonas, daniel fathers, daniel kash",united states,2019-11-12,2010,tv-g,"coming of age, music, musical","to save camp rock, mitchie challenges camp star to a final jam.",101,min
ts774,s774,movie,can of worms,paul schneider,"michael shulman, erika christensen, adam wylie, andrew ducote, lee garlington, brighton hertford","united states, canada",2019-11-12,1999,tv-pg,"comedy, coming of age, science fiction",aliens invade when a teen asks for intergalactic help to escape earth.,84,min
ts775,s775,movie,candleshoe,norman tokar,"david niven, helen hayes, jodie foster, leo mckern, vivian pickles, veronica quilligan","united kingdom, united states",2019-11-12,1978,g,"comedy, coming of age, crime",a tomboy cons a nobleman to find a treasure trove of spanish doubloons.,101,min
ts776,s776,movie,canine caddy,clyde geronimi,,united states,2019-11-12,1941,tv-g,"animation, comedy, family",pluto caddies for mickey on the golf course. see details for advisory.,8,min
ts777,s777,movie,cars,john lasseter,"owen wilson, paul newman, bonnie hunt, larry the cable guy , cheech marin, tony shalhoub",united states,2019-11-12,2006,g,"animation, comedy, family",race car lightning mcqueen gets stranded in a small town on route 66.,117,min
ts778,s778,movie,cars 2,john lasseter,"owen wilson, larry the cable guy , michael caine, emily mortimer, john turturro, eddie izzard",united states,2019-11-12,2011,g,"animation, comedy, family",lightning mcqueen and mater go overseas to compete in the world grand prix.,107,min
ts779,s779,movie,cars 3,brian fee,"owen wilson, cristela alonzo, chris cooper, nathan fillion, larry the cable guy , armie hammer",united states,2019-11-12,2017,g,"animation, comedy, family",lightning mcqueen must face a new generation of racers.,103,min
ts780,s780,movie,cars toon: air mater,rob gibbs,"larry the cable guy , keith ferguson, stacey keach, jonathan adams, jan rabson, lori alan",united states,2019-11-12,2011,tv-g,"animation, comedy, family",mater’s decision to fly lands him at a big airshow.,5,min
ts781,s781,movie,cars toon: heavy metal mater,john lasseter,"larry the cable guy , keith ferguson",united states,2019-11-12,2010,tv-g,"animation, comedy, family",mater is a rock star in a heavy metal band.,5,min
ts782,s782,movie,cars toon: hiccups,jeremy lasky,"keith ferguson, larry the cable guy , michael wallis, tony shalhoub, lloyd sherr, bonnie hunt",united states,2019-11-12,2013,tv-g,"animation, comedy, family",lighting mcqueen gets the hiccups.,3,min
ts783,s783,movie,cars toon: mater private eye,rob gibbs,"larry the cable guy , keith ferguson",united states,2019-11-12,2010,tv-y7,"animation, comedy, family",mater searches for clues on a major crime scene.,6,min
ts784,s784,movie,cars toon: mater the greater,john lasseter,"larry the cable guy , keith ferguson",united states,2019-11-12,2008,tv-y7,"animation, comedy, family",mater the greater is a famous daredevil.,5,min
ts785,s785,movie,cars toon: monster truck mater,john lasseter,"larry the cable guy , keith ferguson",united states,2019-11-12,2010,tv-y7,"animation, comedy, family",mater is a monster truck wrestler.,6,min
ts786,s786,movie,cars toon: the radiator springs 500 1/2,"rob gibbs, scott morse","owen wilson, larry the cable guy , steve purcell, jess harnell, john cygan,  danny  mann",united states,2019-11-12,2014,tv-y7,"animation, comedy, family",baja racers descend on radiator springs.,6,min
ts787,s787,movie,casebusters,wes craven,"pat hingle, noah hathaway, virginya keehne, gary riley, ebbe smith, sharon barr",united states,2019-11-12,1986,tv-pg,"drama, family, mystery",sibling sleuths investigate a crime that threatens their family business.,46,min
ts788,s788,movie,cheetah,jeff blyth,"keith coogan, lucy deakins, timothy landfield, breon gorman, collin mothupi, ka vundla",united states,2019-11-12,1989,g,"action-adventure, animals & nature, family",american teens traverse the african desert to rescue their adopted cheetah.,84,min
ts789,s789,movie,chef donald,jack king,,united states,2019-11-12,1941,tv-g,"animation, comedy, family",donald is inspired by a radio program to make waffles. see details for advisory.,8,min
ts790,s790,movie,chicken little,mark dindal,"zach braff, garry marshall, don knotts, patrick stewart, amy sedaris, steve zahn",united states,2019-11-12,2005,g,"animation, comedy, disaster","when disaster strikes, chicken little hatches a plan to save the day.",84,min
ts791,s791,tv show,chip 'n dale's rescue rangers,,"corey burton, peter cullen, jim cummings, tress macneille","united states, taiwan, south korea, china, japan, united kingdom",2019-11-12,1989,tv-g,"action-adventure, animation, comedy",chip and dale head a small group of animal characters who monitor the human and animal communities.,1,season
ts792,s792,movie,chip an' dale,jack hannah,,united states,2019-11-12,1947,tv-g,"animation, comedy, family",chip and dale have to save their home from donald duck. see details for advisory.,7,min
ts793,s793,movie,cinderella,"wilfred jackson, hamilton luske, clyde geronimi","ilene woods, eleanor audley, verna felton, rhoda williams, james macdonald, luis van rooten",united states,2019-11-12,1950,g,"animation, family, fantasy",cinderella's enchanted evening must end when a spell is broken at midnight.,77,min
ts794,s794,movie,cinderella ii: dreams come true,john kafka,"jennifer hale, rob paulsen, corey burton, andre stojka, russi taylor, susanne blakeslee",united states,2019-11-12,2002,g,"animation, fantasy, kids","three royal tales, featuring cinderella and her life in the palace.",77,min
ts795,s795,movie,cinderella iii: a twist in time,frank nissen,"jennifer hale, c.d. barnes, susanne blakeslee, tress macneille, russi taylor, andre stojka",united states,2019-11-12,2007,g,"animation, fantasy, kids",cinderella's stepmother steals a magic wand and turns back time.,79,min
ts796,s796,movie,clock cleaners,ben sharpsteen,,united states,2019-11-12,1937,tv-g,"animation, comedy, family","mickey, donald and goofy are trying to clean the clock of a tower. see details for advisory.",9,min
ts797,s797,movie,cloud 9,paul hoen,"luke benward, dove cameron, mike manning, kiersey clemons, amy farrington, patrick fabian",united states,2019-11-12,2014,tv-g,sports,two unlikely friends must overcome self-doubt to achieve their dreams.,89,min
ts798,s798,movie,college road trip,roger kumble,"martin lawrence, raven-symoné , donny osmond, brenda song, will sasso, eshaya draper",united states,2019-11-12,2008,g,"comedy, coming of age, family",an overprotective dad joins his daughter in search of the perfect college.,84,min
ts799,s799,movie,confessions of a teenage drama queen,sara sugarman,"lindsay lohan, adam garcia, glenne headly, alison pill, eli marienthal, megan fox","germany, united states",2019-11-12,2004,pg,"comedy, coming of age",a dramatic teen moves…and finds her new school already has a drama queen.,91,min
ts800,s800,tv show,coop & cami ask the world (shorts),,,,2019-11-12,2018,tv-g,"comedy, family, game show / competition","cooper and cami wrather co-host ""would you wrather.""",1,season
ts801,s801,movie,corn chips,jack hannah,,united states,2019-11-12,1951,tv-g,"animation, comedy, family","donald tricks chip 'n dale into shoveling snow, but the tables turn. see details for advisory.",7,min
ts802,s802,movie,cow belles,francine mcdougall,"amanda michalka, alyson michalka, sheila mccarthy, michael trevino, christian serratos, ron gabriel",united states,2019-11-12,2006,tv-g,"comedy, coming of age",two ultra-spoiled sisters are put to work in their father's dairy.,91,min
ts803,s803,tv show,crash & bernstein,,"cole jensen, tim lagasse, landry bender, oana gregory, aaron landon",united states,2019-11-12,2012,tv-y7,"comedy, fantasy, kids","the only boy in a family, wyatt creates a puppet brother.",2,seasons
ts804,s804,movie,dadnapped,paul hoen,"emily osment, david henrie, jason earles, jonathan keltz, moises arias, denzel whitaker",united states,2019-11-12,2009,tv-g,"comedy, mystery",melissa morris is due for adventure when her novelist father goes missing.,85,min
ts805,s805,movie,darby o'gill and the little people,robert stevenson,"albert sharpe, janet munro, sean connery, jimmy o'dea, kieron moore, estelle winwood",united states,2019-11-12,1959,g,"family, fantasy, romance","seeking a pot of gold, darby o'gill must match wits with a leprechaun. see details for advisory.",91,min
ts806,s806,tv show,darkwing duck,,"jim cummings, christine cavanaugh, terry mcgovern, frank welker",united states,2019-11-12,1991,tv-y7,"action-adventure, animation, kids","darkwing duck tells the adventures of the superhero, aided by his sidekick launchpad mcquack.",2,seasons
ts807,s807,movie,davy crockett and the river pirates,norman foster,"fess parker, buddy ebsen, jeff york, kenneth tobey, clem bevans, irvin ashkenazy",united states,2019-11-12,1956,g,"action-adventure, family, historical",davy crockett encounters pirates en route to new orleans. see details for advisory.,81,min
ts808,s808,movie,"davy crockett, king of the wild frontier",norman foster,"fess parker, buddy ebsen, basil ruysdael, hans conried, pat hogan, ken tobey",united states,2019-11-12,1955,pg,"action-adventure, family, historical","share davy crockett's legend, from the frontier to congress to the alamo. see details for advisory.",93,min
ts809,s809,movie,day & night,teddy newton,,united states,2019-11-12,2010,g,"animation, comedy, family","when day and night meet each other, sparks fly!",8,min
ts810,s810,movie,decorating disney: holiday magic,,"whoopi goldberg, sofia carson, jordan fisher",united states,2019-11-12,2017,tv-pg,"documentary, family, reality",disney parks become the merriest places on earth.,42,min
ts811,s811,movie,deep blue,"alastair fothergill, andy byatt",pierce brosnan,"united kingdom, germany",2019-11-12,2005,g,"animals & nature, documentary, family",join an epic underwater exploration into the secret lives of sea creatures.,91,min
ts812,s812,movie,descendants 2,kenny ortega,"dove cameron, cameron boyce, sofia carson, booboo stewart, mitchell hope, brenna d'amico",united states,2019-11-12,2017,tv-g,"coming of age, fantasy, musical","mal returns to the isle of the lost and confronts uma, ursula's daughter.",114,min
ts813,s813,movie,diary of a wimpy kid,thor freudenthal,"zachary gordon, robert capron, rachel harris, steve zahn, connor fielding, owen fielding","united states, united kingdom",2019-11-12,2010,pg,"comedy, family","greg faces the scariest, most humiliating experience of any kid’s life: middle school.",93,min
ts814,s814,movie,dinosaur,"ralph zondag, eric leighton","d.b. sweeney, alfre woodard, ossie davis, max casella, hayden panettiere, samuel wright",united states,2019-11-12,2000,pg,"action-adventure, animation, family",an orphaned dinosaur joins others after a meteor destroys his home.,84,min
ts815,s815,movie,disney adventures in babysitting,john schultz,"sabrina carpenter, sofia carson, nikki hahn, mallory mahoney, max gecowets, jet jurgensmeyer",united states,2019-11-12,2016,tv-g,"action-adventure, comedy, coming of age",rival babysitters join forces to search the city for a kid who’s snuck out.,95,min
ts816,s816,movie,disney avalon high,stuart gillard,"britt robertson, gregg sulkin, joey pollari, devon graye, molly quinn, don lake",united states,2019-11-12,2010,tv-g,"coming of age, fantasy",allie is convinced that her new high school is a contemporary camelot.,91,min
ts817,s817,movie,disney bad hair day,érik canuel,"laura marano, leigh-allyn baker, christian campbell, alain goulem, christian paul, kiana madeira",canada,2019-11-12,2015,tv-g,"buddy, comedy, coming of age",monica's prom day starts with bad hair…but ends with a great adventure.,93,min
ts818,s818,tv show,disney bizaardvark,,"madison hu, olivia rodrigo, jake paul, devore ledridge, ethan wacker",united states,2019-11-12,2015,tv-pg,"buddy, comedy, family",paige and frankie produce an online comedy channel.,3,seasons
ts819,s819,movie,disney den brother,mark taylor,"hutch dano, g. hannelius, maurice godin, david lambert, kelsy chow, debra mooney",united states,2019-11-12,2010,tv-g,"comedy, coming of age",a hockey star hangs up his skates and becomes a substitute scoutmaster.,90,min
ts820,s820,movie,disney descendants,kenny ortega,"dove cameron, cameron boyce, booboo stewart, sofia carson, mitchell hope, melanie paxson",united states,2019-11-12,2015,tv-g,"coming of age, fantasy, musical",the kids of disney villains are given a shot at redemption at auradon prep.,114,min
ts821,s821,tv show,disney descendants wicked world (shorts),,,united states,2019-11-12,2015,tv-g,"animation, coming of age, fantasy",descendants continues with new animated shorts!,2,seasons
ts822,s822,tv show,disney ducktales (shorts),,,,2019-11-12,2016,tv-y7,"action-adventure, animation, comedy",the mcduck family welcomes you to duckburg!,1,season
ts823,s823,tv show,disney evermoor,,"naomi sequeira, jordan loughran, belinda stewart-wilson, dan fredenburgh, george sear, georgie farmer",,2019-11-12,2017,tv-pg,series,tara crossley moves to evermoor and realizes the english countryside is not as sleepy as it seems.,1,season
ts824,s824,tv show,disney family sundays,,,united states,2019-11-12,2019,tv-g,"anthology, family, lifestyle",amber kemp-gerstel shares her love of crafting in a series of disney-themed diy projects.,1,season
ts825,s825,tv show,disney fast layne,,"sophie pollono, sofia rosinsky, brandon rossel, winslow fegley",united states,2019-11-12,2018,tv-g,"action-adventure, animation, comedy",twelve-year-old layne reed discovers a talking car.,1,season
ts826,s826,movie,disney girl vs. monster,stuart gillard,"olivia holt, kerris dorsey, brendan meyer, katherine mcnamara, adam chambers, tracy dawson","united states, canada",2019-11-12,2012,tv-pg,"action-adventure, comedy, fantasy",the daughter of two monster-hunters must take on a monster of her own.,90,min
ts827,s827,tv show,disney gravity falls,,"kristen schaal, jason morgan, alex hirsch",united states,2019-11-12,2011,tv-y7,"action-adventure, animation, comedy",dipper and mabel spend the summer with grunkle stan.,2,seasons
ts828,s828,tv show,disney gravity falls (shorts),,,,2019-11-12,2012,tv-g,"animation, anthology, comedy",twins dipper and mabel enter the mysterious town of gravity falls for the summer.,1,season
ts829,s829,tv show,disney jake and the never land pirates,,"madison pettis, colin ford, jonathan heit, david arquette, corey burton",united states,2019-11-12,2010,tv-y,"action-adventure, animation, fantasy",jake sails for a treasure hunt against captain hook.,4,seasons
ts830,s830,tv show,disney jonas,,"kevin jonas, joe jonas, nick jonas, chelsea staub, nicole anderson, john ducey",united states,2019-11-12,2008,tv-g,"comedy, family, kids","jonas is the hottest rock band on the planet! band members nick, kevin, and joe are superstar idols.",2,seasons
ts831,s831,tv show,disney junior music nursery rhymes,,,,2019-11-12,2017,tv-y,"animation, kids, musical",nursery rhymes re-imagined with disney junior!,2,seasons
ts832,s832,tv show,disney k.c. undercover,,"zendaya , veronica dunne, kamil mcfadden, tammy townsend, kadeem hardison",united states,2019-11-12,2014,tv-y7,"action-adventure, comedy, kids",k.c. joins her spy family as its newest secret agent.,3,seasons
